section_code,section_title,subsection_title,clause_ref,subclause_ref,clause_text,clause_type
D,Excavation And Earthwork,Planking and strutting,,,Planking and strutting,subsection
D,Excavation And Earthwork,Planking and strutting,,,Planking and strutting,subsection
D,Excavation And Earthwork,Planking and strutting,D1,,generally excavation by whatever means are necessary (other than special shoring or steel sheet piling) and shall be given as an item or shall be included in the description of excavation.,clause
D,Excavation And Earthwork,Hardcore filling,,,Hardcore filling,subsection
D,Excavation And Earthwork,Hardcore filling,,,Hardcore filling,subsection
D,Excavation And Earthwork,Hardcore filling,D1,,shall be deemed to be measured after compacting. (b) Hardcore filling in making up levels over 300 millimetres thick shall be given in cubic metres. Such work not exceeding 300 millimetres thick shall be given in square metres stating the average thickness. (c) Hardcore filling required to be deposited and compacted in layers shall be so described stating the maximum thickness of the layers and the compaction standard required. (d) Treating the surface of the hardcore shall be given in accordance with Clause D16 (a) and (b) hereof. (e) Hand-packing hardcore to form vertical or battering face over 300 millimetres wide shall be given in square metres. Such work not exceeding 300 millimetres wide shall be given in linear metres stating the width (f) Forming sinkings in hardcore shall be given in linear metres stating the size 12,clause
E,Piling,,,,Piling,section_header
E,Piling,,,,The Unit of Billing shall be the Metre,note
E,Piling,Generally to Section E,,,Generally to Section E,subsection
E,Piling,Generally to Section E,E1,E1(a),Any information available concerning the nature of the ground and strata shall be given,subclause
E,Piling,Generally to Section E,E1,,"stating whether the surface is level or irregular. Attention shall be drawn to any available records of bores on the site. (b) Work near rivers or tidal waters shall be so described stating the level of the ground in relation to highwater mark, low-water mark and the Ordnance datum. Attention shall be drawn to any available records of the highest flood-water level in the locality. (c) Providing and assembling the piling equipment on the site and its subsequent removal shall be given as an item. Moving the piling frames about the site, raising and lowering them and providing any necessary staging or barges to support them shall be deemed to be included with the item. (d) A general description of the piling operations shall be given as an item stating the approximate level or levels at which the piling frames will operate (e.g. ground level; reduced level; basement level) (e) Extra excavation (where necessary in order to place the hammer over any pile situated in an angle or similar position), together with any necessary filling and ramming afterwards, shall be given in detail or as provisional items",clause
E,Piling,Wood or concrete piles,,,Wood or concrete piles,subsection
E,Piling,Wood or concrete piles,E1,,"Wood or concrete E2 Designs for piles shall be deemed to be provided by the employer Piles required to be designed by piles generally the contractor shall be given in accordance with Clause E7 hereof. Wood piles E3 (a) Supplying wood piles shall be given in linear metres stating the nominal size. Those over 10 metres long shall be so described stating the length in further stages of 3 metres. (b) Pointed ends of piles shall be enumerated as extra over the piles on which they occur. Where shoes are fitted they shall be given in the description stating the weight. t (c) Handling, transporting and pitching piles shall be enumerated stating the size, the length and whether single or in clusters (d) Driving piles (measured from the shoe point in contact with the ground when pitched to the shoe point when driven) shall be given in linear metres stating the set required and any limitation on the method of driving. Driving piles on rake and driving piles in water shall each be so described. (e) Cutting off the tops of piles to required levels and ringing with steel bands shall be enumerated as extra over the piles concerned stating the size of the cross-section of the band. Cutting under water shall be so described stating the depth below the water level. Cast concrete E4 (a) Supplying cast concrete piles shall be given in linear metres piles stating the nominal size and the number. Moulds shall be deemed to be included with the items. Piles required to be cast other than on the site and subsequently transported to the site shall be so described (b) Bar reinforcement shall be given in accordance with the rules for reinforced concrete in",clause
F,(C) Heads And Shoes Shall Each Be Enumerated As Extra Over The Piles To Which They Are Fitted,,,,(C) Heads And Shoes Shall Each Be Enumerated As Extra Over The Piles To Which They Are Fitted,section_header
F,(C) Heads And Shoes Shall Each Be Enumerated As Extra Over The Piles To Which They Are Fitted,,,,stating the weight. Rock-shoes shall be so described.,note
F,(C) Heads And Shoes Shall Each Be Enumerated As Extra Over The Piles To Which They Are Fitted,,,,"(d) Handling, transporting and pitching the piles shall be enumerated stating the size, the",note
F,(C) Heads And Shoes Shall Each Be Enumerated As Extra Over The Piles To Which They Are Fitted,,,,length and whether single or in clusters.,note
F,(C) Heads And Shoes Shall Each Be Enumerated As Extra Over The Piles To Which They Are Fitted,,,,(e) Driving piles shall be given in accordance with Clause E3 (d) hereof,note
F,(C) Heads And Shoes Shall Each Be Enumerated As Extra Over The Piles To Which They Are Fitted,,,,(f) Cutting off the tops of piles to required levels and preparing the reinforcement shall be,note
F,(C) Heads And Shoes Shall Each Be Enumerated As Extra Over The Piles To Which They Are Fitted,,,,enumerated as extra over the piles concerned. Cutting under water shall be so described,note
