section_code,section_title,subsection_title,clause_ref,subclause_ref,clause_text,clause_type
D,Excavation And Earthwork,Excavations and Earthwork,D10,,"Pits  Excavating pits to receive bases of stanchions, isolated piers and the like and grouped together shall",clause
D,Excavation And Earthwork,Excavations and Earthwork,D5,,be given in cubic metres stating the starting level and the depth as Clause,clause
D,Excavation And Earthwork,Excavations and Earthwork,D5,D5(f),hereof. No,subclause
D,Excavation And Earthwork,Excavations and Earthwork,D5,,distinction shall be made between surface pits and basement pits.,clause
D,Excavation And Earthwork,Excavations and Earthwork,D11,,"Pipe trenches and the  Excavating trenches to receive service pipes, cables, kerbs and the like shall be given in linear metres like stating the diameter and starting level and the average depth to the nearest 250 millimetres. Filling in, compacting, grading bottoms and disposing of surplus spoil shall be given in the description of such trenches.",clause
D,Excavation And Earthwork,Excavations and Earthwork,D12,,"Breaking up concrete  Breaking up concrete, reinforced concrete work and the like met with in excavation shall each be and brickwork given separately in cubic metres as extra over all kinds of excavation irrespective of depth.",clause
D,Excavation And Earthwork,Excavations and Earthwork,D13,,"Breaking up paving  Breaking up surface concrete, reinforced surface concrete, paving tar macadam and the like on the and the like surface of the ground shall each be given separately in square metres stating the thickness and the method of disposal. Alternatively, breaking up such hard materials on the surface may each be given in square metres as extra. over excavation.",clause
D,Excavation And Earthwork,Excavations and Earthwork,D14,,"Existing conservancy  Clearing out and removing contents of conservancy tanks, septic tanks and the like shall be tanks, septic tanks enumerated stating the volume and method of disposal. and the like",clause
D,Excavation And Earthwork,Excavations and Earthwork,D15,,Disposal of excavated,clause
D,Excavation And Earthwork,Excavations and Earthwork,D15,D15(a),Multiple-handling of excavated materials and transporting about the site as necessary,subclause
D,Excavation And Earthwork,Excavations and Earthwork,D15,,materials shall be deemed to be included with the items of final disposal. Multiple-handling which is specifically required shall be given in the description of disposal items. (b) Earth fillings shall be measured as equal to the void to be filled. Any thickness stated shall be deemed to be measured after compacting.,clause
D,Excavation And Earthwork,Excavations and Earthwork,D11,D11(c),Earth backfilling shall be given in cubic metres except as otherwise provided in Clause,subclause
D,Excavation And Earthwork,Excavations and Earthwork,D11,,"hereof. (d) Earth filling in making up levels over 300 millimetres thick shall be given in cubic metres. Such work not exceeding 300millimetres thick shall be given in square metres stating the average thickness. (e) Earth filling required to be deposited and compacted in layers shall be so described stating the maximum thickness of the layers, and the compaction standard required. (f) Surplus spoil shall be given in cubic metres. Spoil deposited on site in permanent spoil heaps or spread on site shall be so described stating the location of such deposits or the average distance from the excavation in linear metres or kilometres. Spoil removed from the site shall be described and the provision of a chute, dump or tip shall be deemed to be included with the items unless otherwise stated.",clause
D,Excavation And Earthwork,Excavations and Earthwork,D16,,Surface treatments,clause
D,Excavation And Earthwork,Excavations and Earthwork,D16,D16(a),Treating the surface of the ground or the surface of filling or the bottom of excavation,subclause
D,Excavation And Earthwork,Excavations and Earthwork,D16,,"(e.g. .grading to falls, grading to cambers, blinding) shall be given separately in square 11 metres. Alternatively, such treatment may be given in the description of any superficial item of excavation, earth filling, hardcore filling, concrete or paving. Levelling and normal compacting are deemed to be included. (b) Compacting which is required to be carried out by specific means shall be appropriately described. (c) Any special treatment to bottoms of excavation in rock shall be described (d) Trimming sides of cutting and sides of embankments to slope shall each be given separately in square metres stating the angle of slope. (e) Trimming sides of excavations in rock to produce fair faces shall be given in square metres.",clause
D,Excavation And Earthwork,Excavations and Earthwork,D17,,"Soiling seeding  Soiling, seeding, planting, fertilizing and turfing to surfaces shall each be given separately in planting and turfing square metres stating the thickness of soil and the quantity per square metre of the seed, plants or fertilizer.",clause
D,Excavation And Earthwork,Disposal of water,,,Disposal of water,subsection
D,Excavation And Earthwork,Disposal of water,,,Disposal of water,subsection
D,Excavation And Earthwork,Disposal of water,D17,,"be given as an item. Alternatively, this item may be given in the description of excavation. (b) Keeping excavations free from spring or running water shall be given as a provisional or",clause
D,Excavation And Earthwork,Disposal of water,A7,,"prime cost sum as Clause  hereof or as a provisional number of actual pumping hours for the different classes of pumps likely to be required. (c) Providing pumps and other equipment, power and attendance for pumping and standing time shall be deemed to be included with the items.",clause
D,Excavation And Earthwork,Planking and strutting,,,Planking and strutting,subsection
D,Excavation And Earthwork,Planking and strutting,,,Planking and strutting,subsection
D,Excavation And Earthwork,Planking and strutting,A7,,generally excavation by whatever means are necessary (other than special shoring or steel sheet piling) and shall be given as an item or shall be included in the description of excavation.,clause
D,Excavation And Earthwork,Hardcore filling,,,Hardcore filling,subsection
D,Excavation And Earthwork,Hardcore filling,,,Hardcore filling,subsection
D,Excavation And Earthwork,Hardcore filling,A7,,shall be deemed to be measured after compacting. (b) Hardcore filling in making up levels over 300 millimetres thick shall be given in cubic metres. Such work not exceeding 300 millimetres thick shall be given in square metres stating the average thickness. (c) Hardcore filling required to be deposited and compacted in layers shall be so described stating the maximum thickness of the layers and the compaction standard required.,clause
D,Excavation And Earthwork,Hardcore filling,D16,D16(d),Treating the surface of the hardcore shall be given in accordance with Clause,subclause
D,Excavation And Earthwork,Hardcore filling,D16,D16(a),and,subclause
D,Excavation And Earthwork,Hardcore filling,D16,,(b) hereof. (e) Hand-packing hardcore to form vertical or battering face over 300 millimetres wide shall be given in square metres. Such work not exceeding 300 millimetres wide shall be given in linear metres stating the width (f) Forming sinkings in hardcore shall be given in linear metres stating the size 12,clause
